tone,gain_db,Pin_dBm,Pin_mW,Pdc_mW
16,53,-27,0.00199526231497,6.43584901961e-05
16,53.2,-26.8,0.00208929613085,6.85197647059e-05
16,53.4,-26.6,0.00218776162395,7.93310196078e-05
16,53.6,-26.4,0.00229086765277,9.51257647059e-05
16,53.8,-26.2,0.00239883291902,0.000112809313725
16,54,-26,0.00251188643151,0.00018090154902
16,54.2,-25.8,0.0026302679919,0.00018908245098
16,54.4,-25.6,0.00275422870334,0.000217240019608
16,54.6,-25.4,0.00288403150313,0.000236778039216
16,54.8,-25.2,0.0030199517204,0.000267760627451
16,55,-25,0.00316227766017,0.00030687
16,55.2,-24.8,0.00331131121483,0.000301259607843
16,55.4,-24.6,0.00346736850453,0.000344727882353
16,55.6,-24.4,0.0036307805477,0.000329741588235
16,55.8,-24.2,0.00380189396321,0.000318555490196
16,56,-24,0.00398107170553,0.000307192411765
16,56.2,-23.8,0.0041686938347,0.000314329980392
16,56.4,-23.6,0.0043651583224,0.000299190431373
16,56.6,-23.4,0.00457088189615,0.000341274882353
16,56.8,-23.2,0.00478630092323,0.000372250176471
16,57,-23,0.00501187233627,0.000430024372549
16,57.2,-22.8,0.0052480746025,0.000439454117647
16,57.4,-22.6,0.00549540873858,0.000491348588235
16,57.6,-22.4,0.00575439937337,0.000560119980392
16,57.8,-22.2,0.00602559586074,0.00060416272549
16,58,-22,0.0063095734448,0.000691052470588
16,58.2,-21.8,0.00660693448008,0.000689554215686
16,58.4,-21.6,0.00691830970919,0.000788177411765
16,58.6,-21.4,0.00724435960075,0.000854422882353
16,58.8,-21.2,0.00758577575029,0.000934109980392
16,59,-21,0.00794328234724,0.00105689488235
16,59.2,-20.8,0.00831763771103,0.00105451415686
16,59.4,-20.6,0.00870963589956,0.00116827911765
16,59.6,-20.4,0.00912010839356,0.00128409929412
16,59.8,-20.2,0.00954992586021,0.00140129909804
16,60,-20,0.01,0.00171245735294
16,60.2,-19.8,0.0104712854805,0.00167213988235
16,60.4,-19.6,0.0109647819614,0.00180822739216
16,60.6,-19.4,0.011481536215,0.00198630372549
16,60.8,-19.2,0.0120226443462,0.00208482192157
16,61,-19,0.0125892541179,0.00228985611765
16,61.2,-18.8,0.0131825673856,0.0022737354902
16,61.4,-18.6,0.013803842646,0.0024246272549
16,61.6,-18.4,0.0144543977075,0.00261145405882
16,61.8,-18.2,0.0151356124844,0.00279030407843
16,62,-18,0.0158489319246,0.00302609027451
16,62.2,-17.8,0.0165958690744,0.00299744111765
16,62.4,-17.6,0.0173780082875,0.00319487972549
16,62.6,-17.4,0.0181970085861,0.00344927529412
16,62.8,-17.2,0.0190546071796,0.003690143
16,63,-17,0.0199526231497,0.00398316917647
16,63.2,-16.8,0.0208929613085,0.00397736311765
16,63.4,-16.6,0.0218776162395,0.00423171007843
16,63.6,-16.4,0.0229086765277,0.00471020417647
16,63.8,-16.2,0.0239883291902,0.00502651031373
16,64,-16,0.0251188643151,0.00529610941176
16,64.2,-15.8,0.026302679919,0.00533901984314
16,64.4,-15.6,0.0275422870334,0.00557774839216
16,64.6,-15.4,0.0288403150313,0.00603062023529
16,64.8,-15.2,0.030199517204,0.00637883215686
16,65,-15,0.0316227766017,0.00678029015686
16,65.2,-14.8,0.0331131121483,0.00677058688235
16,65.4,-14.6,0.0346736850453,0.00720231633333
16,65.6,-14.4,0.036307805477,0.00753579978431
16,65.8,-14.2,0.0380189396321,0.00799853698039
16,66,-14,0.0398107170553,0.00910457990196
16,66.2,-13.8,0.041686938347,0.00908163576471
16,66.4,-13.6,0.043651583224,0.00954917276471
16,66.6,-13.4,0.0457088189615,0.0100412833529
16,66.8,-13.2,0.0478630092323,0.0105543679412
16,67,-13,0.0501187233627,0.0111370892353
16,67.2,-12.8,0.052480746025,0.0111731142157
16,67.4,-12.6,0.0549540873858,0.0116453488824
16,67.6,-12.4,0.0575439937337,0.0122210065098
16,67.8,-12.2,0.0602559586074,0.0133117789804
16,68,-12,0.063095734448,0.0137462336275
16,68.2,-11.8,0.0660693448008,0.0135097076863
16,68.4,-11.6,0.0691830970919,0.0143596127059
16,68.6,-11.4,0.0724435960075,0.0149158163725
16,68.8,-11.2,0.0758577575029,0.0155910188824
16,69,-11,0.0794328234724,0.0163960825294
16,69.2,-10.8,0.0831763771103,0.0162651318824
16,69.4,-10.6,0.0870963589956,0.0171197356863
16,69.6,-10.4,0.0912010839356,0.0191973419412
16,69.8,-10.2,0.0954992586021,0.020002555451
16,70,-10,0.1,0.0209845248824
16,70.2,-9.8,0.104712854805,0.0208091580784
16,70.4,-9.6,0.109647819614,0.0217139225882
16,70.6,-9.4,0.11481536215,0.0228527551569
16,70.8,-9.2,0.120226443462,0.024642047
16,71,-9,0.125892541179,0.0252496334706
16,71.2,-8.8,0.131825673856,0.0248052153529
16,71.4,-8.6,0.13803842646,0.0261587700392
16,71.6,-8.4,0.144543977075,0.0271458683529
16,71.8,-8.2,0.151356124844,0.0278200968627
16,72,-8,0.158489319246,0.0331194157451
16,72.2,-7.8,0.165958690744,0.0321846325294
16,72.4,-7.6,0.173780082875,0.0344603723333
16,72.6,-7.4,0.181970085861,0.0376129513137
16,72.8,-7.2,0.190546071796,0.0382335726078
16,73,-7,0.199526231497,0.0428159919216
16,73.2,-6.8,0.208929613085,0.0420131536667
16,73.4,-6.6,0.218776162395,0.0431320461373
16,73.6,-6.4,0.229086765277,0.0443010077647
16,73.8,-6.2,0.239883291902,0.0446938067843
16,74,-6,0.251188643151,0.0470217452157
16,74.2,-5.8,0.26302679919,0.0463395676667
16,74.4,-5.6,0.275422870334,0.0484026031569
16,74.6,-5.4,0.288403150313,0.0490076482353
16,74.8,-5.2,0.30199517204,0.0539315058039
16,75,-5,0.316227766017,0.0549072237451
16,75.2,-4.8,0.331131121483,0.0537526791765
16,75.4,-4.6,0.346736850453,0.0560911995686
16,75.6,-4.4,0.36307805477,0.0611719355098
16,75.8,-4.2,0.380189396321,0.0614522435098
16,76,-4,0.398107170553,0.0637726394902
16,76.2,-3.8,0.41686938347,0.0620859887255
16,76.4,-3.6,0.43651583224,0.0673873930588
16,76.6,-3.4,0.457088189615,0.0707322817059
16,76.8,-3.2,0.478630092323,0.0743421556667
16,77,-3,0.501187233627,0.0787300161373
16,77.2,-2.8,0.52480746025,0.07748526934
16,77.4,-2.6,0.549540873858,0.0784121292157
16,77.6,-2.4,0.575439937337,0.0811347724118
16,77.8,-2.2,0.602559586074,0.0833344181176
16,78,-2,0.63095734448,0.0873479148627
16,78.2,-1.8,0.660693448008,0.086404413451
16,78.4,-1.6,0.691830970919,0.0871352128431
16,78.6,-1.4,0.724435960075,0.0943687357059
16,78.8,-1.2,0.758577575029,0.0954749369608
16,79,-1,0.794328234724,0.0993398547647
16,79.2,-0.8,0.831763771103,0.0983995725686
16,79.4,-0.6,0.870963589956,0.100429559412
16,79.6,-0.4,0.912010839356,0.110630021353
16,79.8,-0.2,0.954992586021,0.10886934051
16,80,0,1,0.111612300863
16,80.2,0.2,1.04712854805,0.114048282863
16,80.4,0.4,1.09647819614,0.116856533471
16,80.6,0.6,1.1481536215,0.118402724216
16,80.8,0.8,1.20226443462,0.125535486882
16,81,1,1.25892541179,0.128462992373
16,81.2,1.2,1.31825673856,0.129770491549
16,81.4,1.4,1.3803842646,0.12989407551
16,81.6,1.6,1.44543977075,0.133735748922
16,81.8,1.8,1.51356124844,0.139902618039
16,82,2,1.58489319246,0.139998420118
16,82.2,2.2,1.65958690744,0.141854845039
16,82.4,2.4,1.73780082875,0.143701814765
16,82.6,2.6,1.81970085861,0.149441814
16,82.8,2.8,1.90546071796,0.156472575176
16,83,3,1.99526231497,0.159304444431
16,83.2,3.2,2.08929613085,0.160619974235
16,83.4,3.4,2.18776162395,0.160744327333
16,83.6,3.6,2.29086765277,0.166591827235
16,83.8,3.8,2.39883291902,0.169792296882
16,84,4,2.51188643151,0.180003505196
16,84.2,4.2,2.6302679919,0.177691286627
16,84.4,4.4,2.75422870334,0.181758771765
16,84.6,4.6,2.88403150313,0.185281057961
16,84.8,4.8,3.0199517204,0.192681012314
16,85,5,3.16227766017,0.198580045765
32,50,-30,0.001,2.02712745098e-05
32,50.2,-29.8,0.00104712854805,1.9459372549e-05
32,50.4,-29.6,0.00109647819614,2.35985882353e-05
32,50.6,-29.4,0.0011481536215,3.10685490196e-05
32,50.8,-29.2,0.00120226443462,3.47780196078e-05
32,51,-29,0.00125892541179,4.07848431373e-05
32,51.2,-28.8,0.00131825673856,4.1897254902e-05
32,51.4,-28.6,0.0013803842646,5.01313137255e-05
32,51.6,-28.4,0.00144543977075,6.08428039216e-05
32,51.8,-28.2,0.00151356124844,6.74586078431e-05
32,52,-28,0.00158489319246,7.94067254902e-05
32,52.2,-27.8,0.00165958690744,8.0320745098e-05
32,52.4,-27.6,0.00173780082875,9.29915294118e-05
32,52.6,-27.4,0.00181970085861,0.000108345647059
32,52.8,-27.2,0.00190546071796,0.000118167882353
32,53,-27,0.00199526231497,0.000144564352941
32,53.2,-26.8,0.00208929613085,0.000143156254902
32,53.4,-26.6,0.00218776162395,0.000164319921569
32,53.6,-26.4,0.00229086765277,0.000185258882353
32,53.8,-26.2,0.00239883291902,0.00020689145098
32,54,-26,0.00251188643151,0.000269778705882
32,54.2,-25.8,0.0026302679919,0.000269603490196
32,54.4,-25.6,0.00275422870334,0.000301788823529
32,54.6,-25.4,0.00288403150313,0.000338973019608
32,54.8,-25.2,0.0030199517204,0.000374371392157
32,55,-25,0.00316227766017,0.000330445666667
32,55.2,-24.8,0.00331131121483,0.000330066254902
32,55.4,-24.6,0.00346736850453,0.000326827627451
32,55.6,-24.4,0.0036307805477,0.000273412647059
32,55.8,-24.2,0.00380189396321,0.000298739627451
32,56,-24,0.00398107170553,0.000321018901961
32,56.2,-23.8,0.0041686938347,0.000327445137255
32,56.4,-23.6,0.0043651583224,0.000353815196078
32,56.6,-23.4,0.00457088189615,0.000398024372549
32,56.8,-23.2,0.00478630092323,0.000441522215686
32,57,-23,0.00501187233627,0.000508752470588
32,57.2,-22.8,0.0052480746025,0.000509375705882
32,57.4,-22.6,0.00549540873858,0.000562025294118
32,57.6,-22.4,0.00575439937337,0.000624578490196
32,57.8,-22.2,0.00602559586074,0.000670890882353
32,58,-22,0.0063095734448,0.000753812921569
32,58.2,-21.8,0.00660693448008,0.000752933921569
32,58.4,-21.6,0.00691830970919,0.000844182333333
32,58.6,-21.4,0.00724435960075,0.000924649039216
32,58.8,-21.2,0.00758577575029,0.00101204692157
32,59,-21,0.00794328234724,0.00110999945098
32,59.2,-20.8,0.00831763771103,0.00111203339216
32,59.4,-20.6,0.00870963589956,0.00119827188235
32,59.6,-20.4,0.00912010839356,0.00131412182353
32,59.8,-20.2,0.00954992586021,0.00143161796078
32,60,-20,0.01,0.00161697194118
32,60.2,-19.8,0.0104712854805,0.00162526039216
32,60.4,-19.6,0.0109647819614,0.00175624296078
32,60.6,-19.4,0.011481536215,0.00188949023529
32,60.8,-19.2,0.0120226443462,0.00202949678431
32,61,-19,0.0125892541179,0.00220238015686
32,61.2,-18.8,0.0131825673856,0.00219714184314
32,61.4,-18.6,0.013803842646,0.00232724141176
32,61.6,-18.4,0.0144543977075,0.002496045
32,61.8,-18.2,0.0151356124844,0.00267175060784
32,62,-18,0.0158489319246,0.00285307484314
32,62.2,-17.8,0.0165958690744,0.00286760547059
32,62.4,-17.6,0.0173780082875,0.00303814770588
32,62.6,-17.4,0.0181970085861,0.00322820466667
32,62.8,-17.2,0.0190546071796,0.0034629384902
32,63,-17,0.0199526231497,0.00366534764706
32,63.2,-16.8,0.0208929613085,0.00367919478431
32,63.4,-16.6,0.0218776162395,0.00387050896078
32,63.6,-16.4,0.0229086765277,0.00424532007843
32,63.8,-16.2,0.0239883291902,0.0044228652549
32,64,-16,0.0251188643151,0.00472985096078
32,64.2,-15.8,0.026302679919,0.004708342
32,64.4,-15.6,0.0275422870334,0.00494389313725
32,64.6,-15.4,0.0288403150313,0.00525626784314
32,64.8,-15.2,0.030199517204,0.00547028560784
32,65,-15,0.0316227766017,0.00576879296078
32,65.2,-14.8,0.0331131121483,0.00583123376471
32,65.4,-14.6,0.0346736850453,0.00616481660784
32,65.6,-14.4,0.036307805477,0.00645803584314
32,65.8,-14.2,0.0380189396321,0.00674497835294
32,66,-14,0.0398107170553,0.0077281737451
32,66.2,-13.8,0.041686938347,0.00773744298039
32,66.4,-13.6,0.043651583224,0.00829712331373
32,66.6,-13.4,0.0457088189615,0.00869638162745
32,66.8,-13.2,0.0478630092323,0.00892776556863
32,67,-13,0.0501187233627,0.00938543286275
32,67.2,-12.8,0.052480746025,0.00943008288235
32,67.4,-12.6,0.0549540873858,0.0096272412549
32,67.6,-12.4,0.0575439937337,0.0102595110784
32,67.8,-12.2,0.0602559586074,0.0113520040196
32,68,-12,0.063095734448,0.0116269694314
32,68.2,-11.8,0.0660693448008,0.0119218929804
32,68.4,-11.6,0.0691830970919,0.0119855052941
32,68.6,-11.4,0.0724435960075,0.0126068715294
32,68.8,-11.2,0.0758577575029,0.0129885138235
32,69,-11,0.0794328234724,0.0137734946863
32,69.2,-10.8,0.0831763771103,0.0141422883725
32,69.4,-10.6,0.0870963589956,0.0146114345686
32,69.6,-10.4,0.0912010839356,0.0164428114314
32,69.8,-10.2,0.0954992586021,0.017086043098
32,70,-10,0.1,0.0181195541373
32,70.2,-9.8,0.104712854805,0.0178171516471
32,70.4,-9.6,0.109647819614,0.0181845592745
32,70.6,-9.4,0.11481536215,0.0193318918431
32,70.8,-9.2,0.120226443462,0.0207535627059
32,71,-9,0.125892541179,0.0218141357843
32,71.2,-8.8,0.131825673856,0.0212129654314
32,71.4,-8.6,0.13803842646,0.0226120389804
32,71.6,-8.4,0.144543977075,0.0225819118824
32,71.8,-8.2,0.151356124844,0.0231866664706
32,72,-8,0.158489319246,0.0271387295294
32,72.2,-7.8,0.165958690744,0.0270126696667
32,72.4,-7.6,0.173780082875,0.0278548709804
32,72.6,-7.4,0.181970085861,0.0283734183333
32,72.8,-7.2,0.190546071796,0.0303925345098
32,73,-7,0.199526231497,0.0377868404118
32,73.2,-6.8,0.208929613085,0.0359319567451
32,73.4,-6.6,0.218776162395,0.0368060084118
32,73.6,-6.4,0.229086765277,0.0395300772353
32,73.8,-6.2,0.239883291902,0.0396376173922
32,74,-6,0.251188643151,0.0412808620392
32,74.2,-5.8,0.26302679919,0.0405220562549
32,74.4,-5.6,0.275422870334,0.0414239083333
32,74.6,-5.4,0.288403150313,0.0436973777647
32,74.8,-5.2,0.30199517204,0.0462139083529
32,75,-5,0.316227766017,0.0466105859216
32,75.2,-4.8,0.331131121483,0.0473663113137
32,75.4,-4.6,0.346736850453,0.0488304279412
32,75.6,-4.4,0.36307805477,0.0529482578431
32,75.8,-4.2,0.380189396321,0.0517842326863
32,76,-4,0.398107170553,0.0534364396471
32,76.2,-3.8,0.41686938347,0.0548262120784
32,76.4,-3.6,0.43651583224,0.0599538452157
32,76.6,-3.4,0.457088189615,0.0600430905686
32,76.8,-3.2,0.478630092323,0.0670718351569
32,77,-3,0.501187233627,0.0672075601569
32,77.2,-2.8,0.52480746025,0.0679263213922
32,77.4,-2.6,0.549540873858,0.0673636672745
32,77.6,-2.4,0.575439937337,0.0728351425686
32,77.8,-2.2,0.602559586074,0.0706116274902
32,78,-2,0.63095734448,0.0749140059608
32,78.2,-1.8,0.660693448008,0.0775661110196
32,78.4,-1.6,0.691830970919,0.0768327963529
32,78.6,-1.4,0.724435960075,0.0811728020392
32,78.8,-1.2,0.758577575029,0.0829410248235
32,79,-1,0.794328234724,0.0853042780784
32,79.2,-0.8,0.831763771103,0.0873022905882
32,79.4,-0.6,0.870963589956,0.0867090252745
32,79.6,-0.4,0.912010839356,0.0970977991765
32,79.8,-0.2,0.954992586021,0.0984900254118
32,80,0,1,0.100080720294
32,80.2,0.2,1.04712854805,0.09891570594
32,80.4,0.4,1.09647819614,0.0987699383725
32,80.6,0.6,1.1481536215,0.103422036765
32,80.8,0.8,1.20226443462,0.111452467863
32,81,1,1.25892541179,0.11387017702
32,81.2,1.2,1.31825673856,0.108531800216
32,81.4,1.4,1.3803842646,0.112152449196
32,81.6,1.6,1.44543977075,0.125189681275
32,81.8,1.8,1.51356124844,0.119983419157
32,82,2,1.58489319246,0.125415319098
32,82.2,2.2,1.65958690744,0.125350525176
32,82.4,2.4,1.73780082875,0.127956176451
32,82.6,2.6,1.81970085861,0.130163566275
32,82.8,2.8,1.90546071796,0.13450168049
32,83,3,1.99526231497,0.137593627235
32,83.2,3.2,2.08929613085,0.140568245961
32,83.4,3.4,2.18776162395,0.143149926412
32,83.6,3.6,2.29086765277,0.147584522314
32,83.8,3.8,2.39883291902,0.152040336039
32,84,4,2.51188643151,0.158852041176
32,84.2,4.2,2.6302679919,0.156777661608
32,84.4,4.4,2.75422870334,0.162202636451
32,84.6,4.6,2.88403150313,0.166167153843
32,84.8,4.8,3.0199517204,0.172253644588
32,85,5,3.16227766017,0.171292667569
